AC	ENSEMBL
D2HWM5	ENSAMET00000001443
D2HXI8	ENSAMET00000002049
D2J0Y4	ENSMUST00000094002
D2KC46	ENSCAFT00030013452
D2KX21	ENSRNOT00000002329
D2WKD8	ENSSSCT00000059508
D2XV59	ENSRNOT00000049247
D3K0R6	ENSBTAT00000071315
D3W0D1	ENST00000535540
D3YUB6	ENSMUST00000211896
D3YUJ3	ENSMUST00000114077
D3YVF0	ENSMUST00000154078
D3YVL2	ENSMUST00000056073
D3YWP0	ENSMUST00000116231
D3YWQ0	ENSMUST00000090314
D3YXG0	ENSMUST00000074783
D3YXK1	ENSMUST00000095228
D3YXK2	ENSMUST00000095224
D3YYI7	ENSMUST00000081989
D3YYM4	ENSMUST00000055879
D3YZU1	ENSMUST00000107938
D3YZZ2	ENSMUST00000110993
D3Z120	ENSMUST00000069634
D3Z1Q2	ENSMUST00000049457
D3Z291	ENSMUST00000111813
D3Z2R5	ENSMUST00000060435
D3Z3K2	ENSMUST00000095932
D3Z423	ENSMUST00000218311
D3Z4I3	ENSMUST00000037923
D3Z4R1	ENSMUST00000112690
D3Z5S8	ENSMUST00000034802
D3Z649	ENSMUST00000120796
D3Z6P0	ENSMUST00000039113
D3Z752	ENSMUST00000211094
D3Z7H4	ENSMUST00000073935
D3Z7P3	ENSMUST00000114513
D3Z8D9	ENSRNOT00000083678
D3Z8E6	ENSRNOT00000024163
D3Z8K2	ENSRNOT00000084521
D3Z8L7	ENSRNOT00055009087
D3Z902	ENSRNOT00000052051
D3Z9H7	ENSRNOT00000027789
D3Z9Z9	ENSRNOT00000008585
D3ZAA9	ENSRNOT00000090456
D3ZAZ5	ENSRNOT00000065111
D3ZBE5	ENSRNOT00000000817
D3ZBM7	ENSRNOT00000000365
D3ZBN0	ENSRNOT00000091688
D3ZBP4	ENSRNOT00055001186
D3ZDI6	ENSRNOT00000024021
D3ZDM7	ENSRNOT00000000710
D3ZE55	ENSRNOT00000017599
D3ZER2	ENSRNOT00000032376
D3ZEY4	ENSRNOT00000155561
D3ZF77	ENSRNOT00000058312
D3ZF92	ENSRNOT00000015918
D3ZFB6	ENSRNOT00000049044
D3ZFJ3	ENSRNOT00000012480
D3ZG27	ENSRNOT00000012692
D3ZG83	ENSRNOT00000034609
D3ZGB1	ENSRNOT00000017005
D3ZGQ5	ENSRNOT00055050735
D3ZHA0	ENSRNOT00000027237
D3ZHH1	ENSRNOT00000117478
D3ZHP7	ENSRNOT00000025885
D3ZHR2	ENSRNOT00000131953
D3ZHS6	ENSRNOT00000025853
D3ZI76	ENSRNOT00000155900
D3ZID8	ENSRNOT00000098597
D3ZIE4	ENSRNOT00000165112
D3ZJ25	ENSRNOT00000064332
D3ZJ86	ENSRNOT00000157096
D3ZJ96	ENSRNOT00000067420
D3ZJP6	ENSRNOT00000065897
D3ZKD3	ENSRNOT00000034006
D3ZKX9	ENSRNOT00000010141
D3ZLB7	ENSRNOT00000072149
D3ZLH5	ENSRNOT00000080088
D3ZMK9	ENSRNOT00000015166
D3ZML2	ENSRNOT00000027134
D3ZMM8	ENSRNOT00000027117
D3ZMY7	ENSRNOT00000109706
D3ZPG5	ENSRNOT00000030891
D3ZPX4	ENSRNOT00000083148
D3ZQF4	ENSRNOT00000001971
D3ZQF9	ENSRNOT00000025910
D3ZQJ0	ENSRNOT00000001923
D3ZQL6	ENSRNOT00000036357
D3ZQL7	ENSRNOT00055005081
D3ZR10	ENSRNOT00055008462
D3ZRC4	ENSRNOT00000047296
D3ZS74	ENSRNOT00000009516
D3ZSI8	ENSRNOT00000028609
D3ZSZ3	ENSRNOT00000120628
D3ZTD8	ENSRNOT00055043984
D3ZTL1	ENSRNOT00000025465
D3ZTT2	ENSRNOT00000173219
D3ZTV3	ENSRNOT00000004955
D3ZU57	ENSRNOT00000013431
D3ZUA0	ENSRNOT00000047708
D3ZUE1	ENSRNOT00000071218
D3ZUM2	ENSRNOT00000013639
D3ZUQ0	ENSRNOT00055023687
D3ZVK1	ENSRNOT00000028898
D3ZVM4	ENSRNOT00055011774
D3ZVU1	ENSRNOT00000083572
D3ZVU9	ENSRNOT00000074734
D3ZVV1	ENSRNOT00000113238
D3ZWK4	ENSRNOT00000045677
D3ZX63	ENSRNOT00000013128
D3ZYR1	ENSRNOT00000100868
D3ZZC3	ENSRNOT00000166570
D3ZZX1	ENSRNOT00000054890
D4A055	ENSRNOT00000107851
D4A1W8	ENSRNOT00000014631
D4A1X2	ENSRNOT00000014629
D4A208	ENSRNOT00000085967
D4A280	ENSRNOT00000007410
D4A2H2	ENSRNOT00000014546
D4A2Z8	ENSRNOT00000019824
D4A3K5	ENSRNOT00065039211
D4A4D7	ENSRNOT00000104778
D4A4K3	ENSRNOT00000016274
D4A4L4	ENSRNOT00000045285
D4A4P4	ENSRNOT00000028030
D4A523	ENSRNOT00000004280
D4A540	ENSRNOT00000036990
D4A612	ENSRNOT00055012430
D4A631	ENSRNOT00000007766
D4A6D8	ENSRNOT00000007993
D4A6Z8	ENSRNOT00000019935
D4A723	ENSRNOT00000019921
D4A734	ENSRNOT00000030024
D4A7E1	ENSRNOT00000011563
D4A7H1	ENSRNOT00055029594
D4A7K7	ENSRNOT00000034560
D4A7P2	ENSRNOT00000075420
D4AB34	ENSRNOT00000051810
D4ABL6	ENSRNOT00000093593
D4ACP5	ENSRNOT00000007246
D4ACX8	ENSRNOT00000042865
D4AD37	ENSRNOT00000072803
D4AD53	ENSRNOT00000081648
D4ADY9	ENSRNOT00000014074
D4AE59	ENSRNOT00000138015
D4AEC2	ENSRNOT00055035525
D6MZJ6	ENSMUST00000163991
D6RGH6	ENST00000513312
D7PDD4	ENSMUST00000174190
E0CX11	ENST00000507606
E0CZ16	ENSMUST00000160860
E0CZ42	ENSMUST00000161028
E1AZ71	ENSMUST00000119870
E1B7R9	ENSBTAT00000111170
E1BB52	ENSBTAT00000002003
E1BE10	ENSBTAT00000010531
E1BF86	ENSBTAT00000003818
E1BHJ4	ENSBTAT00000016198
E1BKA3	ENSBTAT00000016915
E1BKH1	ENSBTAT00000023678
E1BLT8	ENSBTAT00000003078
E1BMF7	ENSBTAT00000061390
E1BNE9	ENSBTAT00000008100
E1BPK6	ENSBTAT00000114709
E1BR24	ENSGALT00010050164
E1BY77	ENSGALT00010043807
E1U8D0	ENSMUST00000069098
E2QWQ2	ENSCAFT00000075065
E2QY99	ENSCAFT00030031469
E2QYC9	ENSCAFT00000029899
E2RAK7	ENSCAFT00000020461
E2RDM9	ENSCAFT00000002469
E2RDP2	ENSCAFT00000028187
E2RG47	ENSCAFT00000008731
E2RH47	ENSCAFT00000008686
E2RK09	ENSCAFT00000023494
E2RK30	ENSCAFT00000003416
E2RQ08	ENSCAFT00030025258
E3SCZ8	ENSCPOT00000039725
E7EZ53	ENSDART00000190212
E7EZG2	ENSDART00000039810
E7F1H9	ENSDART00000127043
E7F3F0	ENSDART00000028997
E7F3I6	ENSDART00000093232
E7F4N7	ENSDART00000128218
E7F4V8	ENSDART00000143862
E7F587	ENSDART00000080997
E7F590	ENSDART00000092975
E7F594	ENSDART00000031858
E7F654	ENSDART00000142124
E7F6F7	ENSDART00000091169
E7F7X0	ENSDART00000090864
E7F9L8	ENSDART00000067762
E7FAG6	ENSDART00000098033
E7FAM5	ENSDART00000113483
E7FB98	ENSDART00000015554
E7FBY6	ENSDART00000112331
E7FCP8	ENSDART00000110343
E7FE13	ENSDART00000169588
E7FEL0	ENSDART00000156738
E7FFT2	ENSDART00000073638
E9PT37	ENSRNOT00000054685
E9PT87	ENSRNOT00000023657
E9PUL5	ENSMUST00000159916
E9PUQ8	ENSMUST00000027517
E9PV24	ENSMUST00000166581
E9PV87	ENSMUST00000149564
E9PVA8	ENSMUST00000064454
E9PVD1	ENSMUST00000094320
E9PVD3	ENSMUST00000078482
E9PVX6	ENSMUST00000033310
E9PX95	ENSMUST00000039324
E9PXF8	ENSMUST00000033058
E9PXX9	ENSMUST00000026820
E9PY46	ENSMUST00000024983
E9PY61	ENSMUST00000093942
E9PYH6	ENSMUST00000047075
E9PYI1	ENSMUST00000074322
E9PYK3	ENSMUST00000161553
E9PYY5	ENSMUST00000106868
E9PZ36	ENSMUST00000088448
E9PZJ8	ENSMUST00000035606
E9PZM4	ENSMUST00000169922
E9PZQ0	ENSMUST00000179893
E9PZZ1	ENSMUST00000095141
E9Q0N2	ENSMUST00000049113
E9Q0S6	ENSMUST00000169786
E9Q236	ENSMUST00000036554
E9Q238	ENSMUST00000049400
E9Q2M9	ENSMUST00000130509
E9Q2Z1	ENSMUST00000100993
E9Q394	ENSMUST00000166315
E9Q3E1	ENSMUST00000143380
E9Q3G8	ENSMUST00000021803
E9Q3L2	ENSMUST00000232232
E9Q3M5	ENSMUST00000113900
E9Q3T6	ENSMUST00000047577
E9Q401	ENSMUST00000021750
E9Q414	ENSMUST00000037811
E9Q4F7	ENSMUST00000098334
E9Q4J9	ENSMUST00000113614
E9Q4S1	ENSMUST00000067082
E9Q4Z2	ENSMUST00000031583
E9Q557	ENSMUST00000124830
E9Q5C9	ENSMUST00000165017
E9Q5F9	ENSMUST00000153838
E9Q5G3	ENSMUST00000034815
E9Q5G7	ENSMUST00000095509
E9Q5K4	ENSMUST00000026211
E9Q5K9	ENSMUST00000038384
E9Q5M6	ENSMUST00000099742
E9Q5R7	ENSMUST00000108653
E9Q612	ENSMUST00000077115
E9Q634	ENSMUST00000034745
E9Q6B2	ENSMUST00000222310
E9Q6D8	ENSMUST00000162350
E9Q6W4	ENSMUST00000108453
E9Q784	ENSMUST00000022577
E9Q7D5	ENSMUST00000031750
E9Q7E2	ENSMUST00000096250
E9Q7F2	ENSMUST00000080817
E9Q7G0	ENSMUST00000084852
E9Q7R9	ENSMUST00000160247
E9Q7X6	ENSMUST00000126532
E9Q816	ENSMUST00000031521
E9Q876	ENSMUST00000087268
E9Q8I9	ENSMUST00000087204
E9Q8Q6	ENSMUST00000164114
E9Q8Q8	ENSMUST00000172097
E9Q8T2	ENSMUST00000095849
E9Q8T7	ENSMUST00000048603
E9Q912	ENSMUST00000098574
E9Q956	ENSMUST00000171802
E9Q9A9	ENSMUST00000053909
E9Q9D5	ENSMUST00000023294
E9Q9F6	ENSMUST00000112979
E9Q9F7	ENSMUST00000115245
E9Q9H8	ENSMUST00000115149
E9Q9K5	ENSMUST00000095762
E9Q9M8	ENSMUST00000172136
E9Q9R9	ENSMUST00000090398
E9Q9U0	ENSMUST00000076501
E9Q9W4	ENSMUST00000025500
E9Q9W7	ENSMUST00000169459
E9QA28	ENSMUST00000014830
E9QA62	ENSMUST00000095655
E9QAG8	ENSMUST00000112540
E9QAM5	ENSMUST00000108831
E9QAT4	ENSMUST00000091252
E9QAU8	ENSMUST00000026494
E9QDC5	ENSDART00000139288
E9QG68	ENSDART00000137232
E9QIN8	ENSDART00000099787
E9QJ30	ENSDART00000010488
E9QJ73	ENSDART00000145727
F1LM81	ENSRNOT00055050211
F1LMV6	ENSRNOT00000018649
F1LNJ2	ENSRNOT00000043895
F1LQ70	ENSRNOT00000033098
F1LQQ7	ENSRNOT00000041096
F1LQX4	ENSRNOT00000101528
F1LQY6	ENSRNOT00000148837
F1LR10	ENSRNOT00000091702
F1LRS8	ENSRNOT00000120136
F1LVW7	ENSRNOT00000012167
F1LXF1	ENSRNOT00000136518
F1LYL9	ENSRNOT00000133949
F1LYQ8	ENSRNOT00000015271
F1LZW6	ENSRNOT00000115980
F1M386	ENSRNOT00000166740
F1M391	ENSRNOT00000068386
F1M4A4	ENSRNOT00000036061
F1M5N7	ENSRNOT00055035285
F1M625	ENSRNOT00000002879
F1M7Y5	ENSRNOT00000012924
F1M8W4	ENSRNOT00000055542
F1M928	ENSRNOT00000051471
F1MAB7	ENSRNOT00055051861
F1MAD2	ENSRNOT00000010211
F1MLX5	ENSBTAT00000073630
F1MM41	ENSBTAT00000049126
F1MNN4	ENSBTAT00000086850
F1MWM0	ENSBTAT00000023982
F1MYR9	ENSBTAT00000079814
F1N206	ENSBTAT00000033787
F1N2W9	ENSBTAT00090012084
F1N5C8	ENSBTAT00000015375
F1N5V1	ENSBTAT00000081874
F1N9Y5	ENSGALT00010022248
F1NHE9	ENSGALT00010052199
F1NQJ3	ENSGALT00010052946
F1NUK7	ENSGALT00010045301
F1NY98	ENSGALT00010032801
F1P963	ENSCAFT00040039181
F1PAA9	ENSCAFT00030026548
F1PBJ0	ENSCAFT00000013877
F1PRN2	ENSCAFT00000107115
F1PTE3	ENSCAFT00000027549
F1Q4R9	ENSDART00000011252
F1Q506	ENSDART00000022803
F1Q749	ENSDART00000017176
F1Q7H8	ENSDART00000077373
F1Q8K0	ENSDART00000011785
F1Q8R9	ENSDART00000077307
F1Q8X5	ENSDART00000049464
F1QB30	ENSDART00000012944
F1QBY1	ENSDART00000108484
F1QC45	ENSDART00000136920
F1QCP6	ENSDART00000060718
F1QCV2	ENSDART00000127600
F1QDF8	ENSDART00000157772
F1QEB7	ENSDART00000114328
F1QEG2	ENSDART00000013588
F1QF89	ENSDART00000092002
F1QFS9	ENSDART00000065293
F1QG30	ENSDART00000083558
F1QGH7	ENSDART00000038495
F1QGZ6	ENSDART00000047728
F1QLG5	ENSDART00000089120
F1QLP1	ENSDART00000141211
F1QLR3	ENSDART00000104478
F1QLY4	ENSDART00000121449
F1QN48	ENSDART00000008312
F1QN54	ENSDART00000168199
F1QNW4	ENSDART00000170982
F1QQA8	ENSDART00000110544
F1QQC3	ENSDART00000064613
F1QQI2	ENSDART00000079429
F1QR43	ENSDART00000099988
F1QSQ0	ENSDART00000100060
F1QVU0	ENSDART00000061547
F1QWA8	ENSDART00000004200
F1QXD3	ENSDART00000106658
F1QXM5	ENSDART00000056721
F1QZ88	ENSDART00000128488
F1R237	ENSDART00000102504
F1R2J1	ENSDART00000030709
F1R345	ENSDART00000009217
F1R4U0	ENSDART00000109131
F1R520	ENSDART00000133902
F1R5H6	ENSDART00000115117
F1R777	ENSDART00000019699
F1R8P4	ENSDART00000105620
F1R8Z9	ENSDART00000126676
F1RA39	ENSDART00000139013
F1RAX4	ENSDART00000067479
F1RBC8	ENSDART00000111392
F1RCP1	ENSDART00000115237
F1RCY6	ENSDART00000021011
F1RD40	ENSDART00000039157
F1RD85	ENSDART00000054866
F1RE08	ENSDART00000084334
F1RE57	ENSDART00000017017
F1RET2	ENSDART00000021657
F1RQM2	ENSSSCT00030022007
F1RRW5	ENSSSCT00000018828
F1RT67	ENSSSCT00000047997
F1S5L4	ENSSSCT00045023945
F1SR90	ENSSSCT00000005328
F2YMG0	ENSMUST00000044533
F6NXI9	ENSDART00000113706
F6Q1T7	ENSBTAT00000023560
F6RG56	ENSCJAT00000013447
F6S3G9	ENSECAT00000116618
F6SEU4	ENSMUST00000194598
F6SZT2	ENSMMUT00000014079
F6TQD1	ENSMUST00000212212
F6UH96	ENSXETT00000046307
F6VAN0	ENSMUST00000027974
F6W2R2	ENSECAT00000025062
F6Y5S8	ENSCJAT00000032244
F6ZDS4	ENSMUST00000124973
F7B113	ENSECAT00000126906
F7B909	ENSMMUT00000001900
F7BJB9	ENSMUST00000202261
F7BWT7	ENSMUST00000047883
F7D4X9	ENSMODT00000013565
F7EQ49	ENSMMUT00000010070
F7FIH8	ENSMODT00000021365
F7FQM7	ENSMMUT00000022671
F7HUS6	ENSCJAT00000024517
F8VPJ6	ENSMUST00000163401
F8VPN2	ENSMUST00000009772
F8VPQ2	ENSMUST00000046305
F8VPU2	ENSMUST00000026635
F8VPZ3	ENSMUST00000108075
F8VPZ5	ENSMUST00000066807
F8VQ03	ENSMUST00000033958
F8VQB6	ENSMUST00000110457
F8VQN3	ENSMUST00000091648
F8W3X3	ENSDART00000149443
F8W463	ENSDART00000149126
F8W4H9	ENSDART00000148801
G1NJB6	ENSMGAT00000014318
G1SPE9	ENSOCUT00000005666
G1SRW8	ENSOCUT00000006881
G1SW77	ENSOCUT00000008946
G1T469	ENSOCUT00000012844
G1TGF1	ENSOCUT00000045086
G1TLT8	ENSOCUT00000007017
G1TZ76	ENSOCUT00000009733
G3C7W6	ENSCPOT00000005272
G3GTP0	ENSCGRT00000018702
G3HKI1	ENSCGRT00001028642
G3MZY8	ENSBTAT00000069267
G3N131	ENSBTAT00000125996
G3QY98	ENSGGOT00000008040
G3UW82	ENSMUST00000018641
G3UYQ4	ENSMUST00000173494
G3UZ78	ENSMUST00000172530
G3V6S8	ENSRNOT00000008427
G3V6U9	ENSRNOT00000009120
G3V735	ENSRNOT00055022894
G3V7L1	ENSRNOT00000016273
G3V7L5	ENSRNOT00000016422
G3V7P1	ENSRNOT00000017227
G3V7R4	ENSRNOT00000018244
G3V7W1	ENSRNOT00000019735
G3V7X8	ENSRNOT00000020505
G3V801	ENSRNOT00000021116
G3V8D4	ENSRNOT00055054249
G3V8H4	ENSRNOT00000025829
G3V8T1	ENSRNOT00000028145
G3V8V5	ENSRNOT00000028704
G3V928	ENSRNOT00000031005
G3V9H8	ENSRNOT00000047685
G3V9M2	ENSRNOT00000055792
G3V9T7	ENSRNOT00000067518
G3X8Y1	ENSMUST00000029139
G3X912	ENSMUST00000034467
G3X939	ENSMUST00000036208
G3X943	ENSMUST00000047726
G3X982	ENSMUST00000040999
G3X9J0	ENSMUST00000085809
G3X9K3	ENSMUST00000088615
G3X9X1	ENSMUST00000114321
G3XA57	ENSMUST00000170819
G3XA59	ENSMUST00000165205
G5AY81	ENSHGLT00000018513
G5BQH4	ENSHGLT00000073958
G5BQH5	ENSHGLT00000047612
G5BWH8	ENSHGLT00000026848
G5E5X0	ENSBTAT00000037007
G5E829	ENSMUST00000020107
G5E845	ENSMUST00000024155
G5E870	ENSMUST00000027421
G5E8A8	ENSMUST00000043415
G5E8G2	ENSMUST00000073394
G5E8I7	ENSMUST00000079348
G5E8K5	ENSMUST00000092434
G5E8P1	ENSMUST00000109380
G5E8Q8	ENSMUST00000113599
H0VVW3	ENSCPOT00000040643
H0WFA5	ENSDART00000150330
H0YL14	ENST00000418388
H0ZAB5	ENSTGUT00000007596
H2B3G5	ENSCAFT00000004932
H2LNR5	ENSORLT00000007695
H2MCM1	ENSORLT00000016309
H2N0D4	ENSORLT00000024838
H2Q5A1	ENSPTRT00000097030
H3BCW1	ENSLACT00000019870
H3BV60	ENST00000713907
I3LGZ3	ENSSSCT00000027651
I3LM39	ENSSSCT00000030573
I3LMB3	ENSSSCT00000076450
I3M072	ENSSTOT00000002322
I6VSD2	ENSCHIT00000034483
I7HJS4	ENSMUST00000105884
J3KML8	ENSMUST00000179443
J3QK54	ENSMUST00000178140
J3QMI4	ENSMUST00000178630
J3QMK6	ENSMUST00000179433
J3QMY9	ENSMUST00000225896
J3QPC3	ENSMUST00000179391
J3S6Y1	ENSMUST00000092366
K7EJ46	ENST00000588606
K7FQW8	ENSPSIT00000010481
K9M1U5	ENST00000710321
L0N7N1	ENSMUST00000189413
L7N1X6	ENSMUST00000056745
L7YAI7	ENSDART00000111708
M0QWB7	ENSMUST00000180436
M0R2J8	ENST00000597505
M0R6D8	ENSRNOT00000072287
M0R7Z9	ENSRNOT00000073930
M0R8L2	ENSRNOT00000087378
M0RC99	ENSRNOT00000100183
M3TYT0	ENSSSCT00000093479
M3X9S6	ENSFCAT00000030948
M5A8F1	ENST00000447535
O00115	ENST00000222219
O00116	ENST00000264167
O00139	ENST00000401507
O00141	ENST00000237305
O00142	ENST00000544898
O00144	ENST00000344575
O00148	ENST00000242776
O00151	ENST00000329399
O00154	ENST00000377855
O00155	ENST00000304244
O00159	ENST00000648651
O00160	ENST00000644032
O00161	ENST00000249647
O00165	ENST00000328703
O00167	ENST00000327619
O00168	ENST00000351325
O00170	ENST00000279146
O00175	ENST00000222902
O00178	ENST00000216044
O00180	ENST00000366621
O00182	ENST00000395473
O00186	ENST00000370008
O00187	ENST00000400897
O00189	ENST00000359593
O00192	ENST00000263207
O00194	ENST00000262094
O00198	ENST00000257572
O00203	ENST00000255194
O00204	ENST00000201586
O00206	ENST00000355622
O00212	ENST00000308831
O00213	ENST00000609360
O00214	ENST00000341872
O00217	ENST00000313468
O00219	ENST00000306560
O00220	ENST00000221132
O00221	ENST00000275015
O00222	ENST00000339582
O00230	ENST00000377049
O00231	ENST00000261712
O00232	ENST00000356126
O00233	ENST00000541212
O00237	ENST00000237455
O00238	ENST00000264568
O00241	ENST00000381605
O00244	ENST00000313115
O00253	ENST00000290953
O00254	ENST00000296641
O00255	ENST00000312049
O00257	ENST00000269397
O00258	ENST00000649170
O00264	ENST00000217971
O00267	ENST00000432763
O00268	ENST00000252996
O00270	ENST00000366834
O00273	ENST00000377038
O00287	ENST00000255476
O00291	ENST00000336926
O00292	ENST00000366820
O00294	ENST00000229771
O00299	ENST00000375779
O00300	ENST00000297350
O00303	ENST00000533626
O00305	ENST00000539935
O00308	ENST00000359154
O00321	ENST00000402764
O00322	ENST00000222275
O00327	ENST00000403290
O00329	ENST00000377346
O00330	ENST00000227868
O00337	ENST00000286749
O00338	ENST00000251481
O00339	ENST00000254898
O00341	ENST00000371494
O00358	ENST00000375123
O00391	ENST00000367602
O00399	ENST00000221114
O00400	ENST00000359479
O00401	ENST00000223023
O00408	ENST00000334456
O00409	ENST00000261302
O00410	ENST00000357602
O00411	ENST00000588649
O00418	ENST00000263026
O00421	ENST00000399036
O00422	ENST00000607003
O00423	ENST00000262233
O00425	ENST00000258729
O00429	ENST00000549701
O00442	ENST00000370128
O00443	ENST00000265970
O00444	ENST00000270861
O00445	ENST00000354308
O00451	ENST00000517328
O00453	ENST00000400264
O00459	ENST00000222254
O00461	ENST00000470487
O00462	ENST00000647097
O00463	ENST00000261464
O00469	ENST00000360060
O00470	ENST00000272369
O00471	ENST00000621441
O00472	ENST00000237853
O00476	ENST00000360657
O00478	ENST00000244519
O00481	ENST00000289361
O00482	ENST00000367362
O00483	ENST00000339600
O00487	ENST00000409682
O00488	ENST00000374266
O00499	ENST00000316724
O00501	ENST00000618236
O00505	ENST00000261667
O00506	ENST00000316586
O00507	ENST00000338981
O00512	ENST00000234739
O00519	ENST00000243167
O00522	ENST00000340022
O00526	ENST00000264031
O00533	ENST00000397491
O00541	ENST00000354694
O00548	ENST00000366756
O00555	ENST00000360228
O00559	ENST00000337573
O00560	ENST00000260130
O00562	ENST00000356404
O00566	ENST00000244230
O00567	ENST00000329276
O00571	ENST00000478993
O00574	ENST00000304552
O00584	ENST00000476238
O00585	ENST00000259607
O00587	ENST00000356998
O00590	ENST00000422265
O00591	ENST00000265294
O00592	ENST00000378555
O00602	ENST00000371806
O00622	ENST00000451137
O00623	ENST00000225873
O00624	ENST00000265425
O00625	ENST00000380420
O00626	ENST00000219235
O00628	ENST00000318471
O00629	ENST00000334256
O00631	ENST00000305991
O00635	ENST00000357085
O00712	ENST00000380959
O00716	ENST00000346618
O00743	ENST00000373547
O00744	ENST00000301061
O00746	ENST00000219479
O00748	ENST00000317091
O00750	ENST00000367187
O00754	ENST00000456935
O00755	ENST00000285018
O00757	ENST00000375337
O00762	ENST00000356455
O00763	ENST00000338432
O00764	ENST00000291565
O00767	ENST00000370355
O02659	ENSBTAT00000009270
O02662	ENSCAFT00030028389
O02705	ENSSSCT00025036343
O02713	ENSSSCT00035082011
O02741	ENSBTAT00000019573
O02768	ENSOCUT00000016770
O02791	ENSMMUT00000060256
O02812	ENSCAFT00030024192
O02824	ENSOCUT00000023786
O02828	ENSCHIT00000040079
O02840	ENSSSCT00055044391
O08522	ENSCGRT00001017728
O08523	ENSMUST00000042190
O08524	ENSMUST00000025936
O08528	ENSMUST00000000642
O08529	ENSMUST00000068505
O08530	ENSMUST00000055676
O08532	ENSMUST00000039370
O08537	ENSMUST00000110421
O08538	ENSMUST00000022921
O08539	ENSMUST00000025239
O08543	ENSMUST00000076840
O08545	ENSMUST00000029673
O08547	ENSMUST00000029476
O08550	ENSMUST00000108154
O08553	ENSMUST00000022629
O08556	ENSRNOT00055003842
O08557	ENSRNOT00000045016
O08560	ENSRNOT00000024280
O08565	ENSRNOT00000005143
O08575	ENSMUST00000063433
O08579	ENSMUST00000002029
O08580	ENSMUST00000025906
O08581	ENSMUST00000046765
O08582	ENSMUST00000046463
O08583	ENSMUST00000026125
O08586	ENSMUST00000013807
O08589	ENSRNOT00000102674
O08599	ENSMUST00000050000
O08600	ENSMUST00000015481
O08601	ENSMUST00000029805
O08623	ENSRNOT00055032512
O08625	ENSRNOT00000172684
O08629	ENSRNOT00000029996
O08644	ENSMUST00000114732
O08648	ENSMUST00000089058
O08650	ENSMUST00000034385
O08651	ENSRNOT00000056173
O08663	ENSMUST00000047910
O08674	ENSMUST00000017151
O08675	ENSMUST00000022182
O08686	ENSMUST00000116615
O08689	ENSMUST00000027269
O08691	ENSMUST00000021550
O08692	ENSMUST00000035061
O08699	ENSRNOT00000014229
O08705	ENSMUST00000095572
O08707	ENSMUST00000050327
O08710	ENSMUST00000065916
O08712	ENSMUST00000079772
O08715	ENSMUST00000018572
O08717	ENSMUST00000059718
O08719	ENSRNOT00000080230
O08725	ENSRNOT00000034960
O08726	ENSRNOT00000086288
O08727	ENSRNOT00000011344
O08734	ENSMUST00000078691
O08736	ENSMUST00000027009
O08738	ENSMUST00000029626
O08739	ENSMUST00000005829
O08746	ENSMUST00000227759
O08747	ENSMUST00000106236
O08749	ENSMUST00000110857
O08750	ENSMUST00000071065
O08755	ENSMUST00000056006
O08759	ENSMUST00000200758
O08760	ENSMUST00000032406
O08762	ENSMUST00000029603
O08773	ENSRNOT00000021596
O08785	ENSMUST00000075159
O08786	ENSMUST00000031093
O08788	ENSMUST00000113919
O08789	ENSMUST00000000291
O08790	ENSMUST00000054871
O08791	ENSMUST00000210774
O08792	ENSMUST00000022637
O08795	ENSMUST00000003493
O08796	ENSMUST00000047875
O08807	ENSMUST00000026328
O08808	ENSMUST00000115634
O08810	ENSMUST00000107060
O08811	ENSMUST00000062831
O08832	ENSMUST00000161240
O08836	ENSRNOT00000057900
O08837	ENSRNOT00000027264
O08839	ENSRNOT00000017573
O08841	ENSCPOT00000002220
O08842	ENSMUST00000022699
O08848	ENSMUST00000159879
O08849	ENSMUST00000127206
O08852	ENSMUST00000035565
O08856	ENSMUST00000093454
O08858	ENSMUST00000051864
O08859	ENSMUST00000065927
O08876	ENSRNOT00000008350
O08888	ENSCGRT00001002796
O08892	ENSCPOT00000000104
O08900	ENSMUST00000103141
O08908	ENSMUST00000034296
O08911	ENSMUST00000088827
O08912	ENSMUST00000000430
O08914	ENSMUST00000049095
O08915	ENSMUST00000025767
O08917	ENSMUST00000001569
O08919	ENSMUST00000079258
O08934	ENSMUST00000172997
O08949	ENSRNOT00000119546
O08954	ENSRNOT00000073049
O08957	ENSRNOT00000073967
O08966	ENSMUST00000024596
O08967	ENSMUST00000116456
O08969	ENSMUST00000010904
O08992	ENSMUST00000029912
O09005	ENSMUST00000035295
O09008	ENSMUST00000018313
O09009	ENSMUST00000026156
O09010	ENSMUST00000031555
O09012	ENSMUST00000035861
O09014	ENSRNOT00055023054
O09018	ENSRNOT00000014152
O09028	ENSRNOT00000043036
O09032	ENSRNOT00055050315
O09037	ENSMUST00000101272
O09039	ENSMUST00000040308
O09043	ENSMUST00000002274
O09044	ENSMUST00000028743
O09047	ENSMUST00000042081
O09049	ENSMUST00000032089
O09051	ENSMUST00000044426
O09053	ENSMUST00000033990
O09061	ENSMUST00000014913
O09100	ENSMUST00000015197
O09105	ENSMUST00000061571
O09106	ENSMUST00000102597
O09110	ENSMUST00000019076
O09112	ENSMUST00000039926
O09113	ENSMUST00000022195
O09114	ENSMUST00000015234
O09118	ENSMUST00000021284
O09126	ENSMUST00000021900
O09127	ENSMUST00000030420
O09130	ENSMUST00000075671
O09131	ENSMUST00000026050
O09139	ENSRNOT00000022428
O09159	ENSMUST00000034121
