AC	ENSEMBL
A4KWA1	ENSRNOT00065058178
A4L691	ENSRNOT00000016027
A4L691	ENSRNOT00055010725
A4L691	ENSRNOT00060035725
A4L691	ENSRNOT00065052989
A4PES0	ENSSSCT00025041339
A4PES0	ENSSSCT00070043086
A4Q9E5	ENSMUST00000032414
A4Q9E8	ENSMUST00000167258
A4Q9F1	ENSMUST00000109371
A4Q9F4	ENSMUST00000028248
A4QPC6	ENSMUST00000110432
A4QPC6	ENSMUST00000110433
A4UGR9	ENST00000628543
A4UUI3	ENSMUST00000100962
A4V8B4	ENSRNOT00000007314
A4V8B4	ENSRNOT00055015245
A4V8B4	ENSRNOT00060010477
A4V8B4	ENSRNOT00065010641
A5A3E0	ENST00000409914
A5A4K9	ENSOCUT00000007339
A5A4L1	ENSMPUT00000017307
A5A6H8	ENSPTRT00000010775
A5A6I6	ENSPTRT00000028781
A5A6J1	ENSPTRT00000009064
A5A6J8	ENSPTRT00000002998
A5A6L1	ENSPTRT00000001732
A5A6M3	ENSPTRT00000088375
A5A6N6	ENSPTRT00000091043
A5A6P2	ENSPTRT00000037110
A5D791	ENSBTAT00000000210
A5D7B7	ENSBTAT00000010702
A5D7B7	ENSBTAT00085076706
A5D7B7	ENSBTAT00090010792
A5D7H5	ENSBTAT00000079130
A5D7H5	ENSBTAT00090085941
A5D7I4	ENSBTAT00000008154
A5D7I4	ENSBTAT00085059954
A5D7I4	ENSBTAT00090023746
A5D8T8	ENST00000288040
A5D8T8	ENST00000393701
A5D8T8	ENST00000568461
A5D8T8	ENST00000615430
A5D8V6	ENST00000301765
A5D8V7	ENST00000356392
A5D8W1	ENST00000389297
A5D979	ENSBTAT00000106382
A5D979	ENSBTAT00085052546
A5D979	ENSBTAT00090037852
A5D9M6	ENSSSCT00005055896
A5D9M6	ENSSSCT00025108140
A5D9M6	ENSSSCT00025108155
A5D9M6	ENSSSCT00030090218
A5D9M6	ENSSSCT00030090318
A5D9M6	ENSSSCT00040092025
A5D9M6	ENSSSCT00040092992
A5D9M6	ENSSSCT00045063617
A5D9M6	ENSSSCT00045063926
A5D9M6	ENSSSCT00050010383
A5D9M6	ENSSSCT00050010432
A5D9M6	ENSSSCT00055055086
A5D9M6	ENSSSCT00055055423
A5D9M6	ENSSSCT00065050051
A5D9M6	ENSSSCT00065050074
A5GFS8	ENSSSCT00070037731
A5GFS8	ENSSSCT00070037773
A5GFW1	ENSSSCT00000036639
A5GFW1	ENSSSCT00005001318
A5GFW1	ENSSSCT00045034167
A5GFW1	ENSSSCT00050059589
A5GFW1	ENSSSCT00055018996
A5GFW1	ENSSSCT00070036573
A5GFZ6	ENSSSCT00000008181
A5GFZ6	ENSSSCT00005041996
A5GFZ6	ENSSSCT00015000540
A5GFZ6	ENSSSCT00025075782
A5GFZ6	ENSSSCT00030000934
A5GFZ6	ENSSSCT00035043090
A5GFZ6	ENSSSCT00040054693
A5GFZ6	ENSSSCT00045044975
A5GFZ6	ENSSSCT00050080146
A5GFZ6	ENSSSCT00055054141
A5GFZ6	ENSSSCT00060036825
A5GFZ6	ENSSSCT00065094878
A5GFZ6	ENSSSCT00085048792
A5HJM1	ENSCJAT00000035995
A5LHG2	ENSSSCT00015098633
A5LHG2	ENSSSCT00025106980
A5LHG2	ENSSSCT00045028688
A5LHG2	ENSSSCT00050069970
A5LHG2	ENSSSCT00060108669
A5LHX3	ENST00000408907
A5PJM4	ENSBTAT00000001550
A5PJM4	ENSBTAT00085009354
A5PJM4	ENSBTAT00090046922
A5PJP6	ENSBTAT00000010280
A5PJW8	ENSBTAT00000025800
A5PJW8	ENSBTAT00085027579
A5PJW8	ENSBTAT00090008903
A5PJZ1	ENSBTAT00000004885
A5PJZ1	ENSBTAT00085022798
A5PJZ1	ENSBTAT00090058531
A5PK13	ENSBTAT00085082888
A5PK13	ENSBTAT00090022606
A5PK42	ENSBTAT00000018203
A5PK46	ENSBTAT00000135094
A5PK46	ENSBTAT00090065945
A5PK71	ENSBTAT00000014748
A5PK71	ENSBTAT00085047807
A5PK71	ENSBTAT00090077358
A5PK74	ENSBTAT00000094896
A5PK74	ENSBTAT00000122212
A5PKW4	ENST00000020673
A5PKW4	ENST00000406432
A5PL98	ENSDART00000062264
A5PLL7	ENST00000371652
A5PN09	ENSDART00000006021
A5PN28	ENSDART00000132859
A5WVX9	ENSDART00000103371
A5X5Y0	ENST00000415389
A5YKK6	ENST00000317147
A5YM72	ENST00000307823
A6BM72	ENST00000409699
A6BM72	ENST00000422354
A6H5Y3	ENSMUST00000099856
A6H630	ENSMUST00000095893
A6H6A9	ENSMUST00000028049
A6H6E2	ENSMUST00000111908
A6H772	ENSBTAT00000017178
A6H772	ENSBTAT00085033609
A6H772	ENSBTAT00090053172
A6H7J1	ENSBTAT00085051211
A6H8H2	ENSMUST00000142837
A6H8H5	ENSMUST00000170146
A6H8H5	ENSMUST00000175681
A6H8Y1	ENST00000358731
A6H8Y1	ENST00000617085
A6H8Z2	ENST00000423537
A6HD62	ENSRNOT00000026921
A6JNN4	ENSRNOT00055020959
A6JNN4	ENSRNOT00060044724
A6JNN4	ENSRNOT00065019546
A6M931	ENSSSCT00000018679
A6M931	ENSSSCT00025088657
A6M931	ENSSSCT00035109031
A6M931	ENSSSCT00040076426
A6M931	ENSSSCT00045030594
A6M931	ENSSSCT00050050948
A6M931	ENSSSCT00055038242
A6M931	ENSSSCT00060091354
A6M931	ENSSSCT00065098236
A6M931	ENSSSCT00070033973
A6M931	ENSSSCT00085011307
A6N6J5	ENSRNOT00000051970
A6N6J5	ENSRNOT00055009287
A6N6J5	ENSRNOT00060006028
A6N6J5	ENSRNOT00065007945
A6N7Y9	ENSGALT00010056677
A6NC98	ENST00000356786
A6NCS4	ENST00000325017
A6ND01	ENST00000328458
A6ND01	ENST00000687084
A6ND36	ENST00000388995
A6NDB9	ENST00000672551
A6NDE4	ENST00000383020
A6NDG6	ENST00000333503
A6NDV4	ENST00000377988
A6NDV4	ENST00000377991
A6NDV4	ENST00000650015
A6NED2	ENST00000394258
A6NED2	ENST00000556618
A6NEM1	ENST00000618348
A6NFA1	ENST00000606738
A6NFQ2	ENST00000441159
A6NFQ2	ENST00000684770
A6NFX1	ENST00000338315
A6NFY7	ENST00000378887
A6NGG8	ENST00000331664
A6NGQ2	ENST00000370359
A6NHL2	ENST00000380419
A6NHQ2	ENST00000338333
A6NHR9	ENST00000320876
A6NHX0	ENST00000616305
A6NI15	ENST00000281047
A6NI61	ENST00000339996
A6NI73	ENST00000432233
A6NI73	ENST00000612621
A6NI73	ENST00000618711
A6NI73	ENST00000620091
A6NI73	ENST00000621042
A6NIH7	ENST00000344651
A6NIM6	ENST00000344941
A6NIX2	ENST00000590071
A6NJ46	ENST00000518699
A6NJ78	ENST00000407364
A6NK06	ENST00000377462
A6NK58	ENST00000310109
A6NK89	ENST00000529419
A6NKB5	ENST00000258229
A6NKF2	ENST00000378909
A6NMZ7	ENST00000358511
A6NNB3	ENST00000382614
A6NNM8	ENST00000438251
A6NNN8	ENST00000299709
A6NNY8	ENST00000621775
A6NNZ2	ENST00000308911
A6PWV3	ENSMUST00000107108
A6QL63	ENST00000280758
A6QLE5	ENSBTAT00000001675
A6QLE5	ENSBTAT00085049963
A6QLE5	ENSBTAT00090060925
A6QLI1	ENSBTAT00000007935
A6QLI1	ENSBTAT00085072114
A6QLI1	ENSBTAT00090032778
A6QLT2	ENSBTAT00000071612
A6QLT2	ENSBTAT00085052215
A6QLT2	ENSBTAT00090054877
A6QLT4	ENSBTAT00000068194
A6QLT4	ENSBTAT00085088224
A6QNL7	ENSBTAT00000003797
A6QNL7	ENSBTAT00000086040
A6QP16	ENSBTAT00000154217
A6QP16	ENSBTAT00085078300
A6QP16	ENSBTAT00090065880
A6QQJ8	ENSBTAT00000015041
A6QQJ8	ENSBTAT00085043949
A6QQL0	ENSBTAT00000086426
A6QR44	ENSBTAT00000026474
A6QR44	ENSBTAT00085069502
A6QR44	ENSBTAT00090082411
A6QR55	ENSBTAT00000015787
A6QR55	ENSBTAT00085053991
A6QR55	ENSBTAT00090067586
A6X8Z5	ENSMUST00000023487
A6X935	ENSMUST00000120269
A6XKM2	ENSUAMT00000039323
A6YP92	ENSRNOT00000089828
A6YP92	ENSRNOT00055052063
A6YP92	ENSRNOT00060026049
A6YP92	ENSRNOT00065016166
A7E2V4	ENST00000605216
A7E320	ENSBTAT00000044908
A7E320	ENSBTAT00085054180
A7E320	ENSBTAT00090073458
A7E3S4	ENSBTAT00000054270
A7KAU2	ENSOCUT00000061436
A7KAX9	ENST00000310343
A7L9Z8	ENSMUST00000095171
A7M7C7	ENSMUST00000166956
A7MB70	ENSBTAT00000008076
A7MB70	ENSBTAT00085084403
A7MB70	ENSBTAT00090038389
A7MB74	ENSBTAT00000078810
A7MB74	ENSBTAT00085019784
A7MB74	ENSBTAT00090047852
A7MBE0	ENSBTAT00000004059
A7MBE0	ENSBTAT00085040421
A7MBE0	ENSBTAT00090076840
A7MCT6	ENSMUST00000135222
A7MCY6	ENST00000361722
A7MCY6	ENST00000578982
A7MD48	ENST00000267260
A7TZE6	ENSMUST00000162158
A7WLH8	ENSSSCT00000047478
A7WLH8	ENSSSCT00005015621
A7WLH8	ENSSSCT00015092708
A7WLH8	ENSSSCT00015092903
A7WLH8	ENSSSCT00035035330
A7WLH8	ENSSSCT00045057043
A7WLH8	ENSSSCT00055031609
A7WLH8	ENSSSCT00060099874
A7WLH8	ENSSSCT00065019353
A7WLH8	ENSSSCT00070045051
A7X8B7	ENSGGOT00000027848
A7XUJ6	ENSSSCT00000038108
A7XUJ6	ENSSSCT00025072870
A7XUJ6	ENSSSCT00040020989
A7XUJ6	ENSSSCT00045010582
A7XUJ6	ENSSSCT00050070036
A7XUJ6	ENSSSCT00055029378
A7XUJ6	ENSSSCT00060033021
A7XUJ6	ENSSSCT00070002699
A7XUJ6	ENSSSCT00070002709
A7XUJ6	ENSSSCT00085036951
A7XYQ1	ENST00000317357
A7YD35	ENSSAUT00010063923
A7YE96	ENSDART00000055422
A7YWC4	ENSBTAT00000012676
A7YWC4	ENSBTAT00090066362
A7YWI9	ENSBTAT00000000472
A7YWI9	ENSBTAT00085045977
A7Z056	ENSBTAT00000027070
A7Z056	ENSBTAT00085018804
A7Z063	ENSBTAT00000069933
A7Z064	ENSBTAT00000010315
A7Z064	ENSBTAT00085076367
A7Z064	ENSBTAT00090031703
A8CG34	ENST00000607367
A8DZE6	ENSDART00000157564
A8DZH4	ENSDART00000050597
A8E0Y8	ENSMUST00000147399
A8E5T6	ENSXETT00000000219
A8E5V7	ENSXETT00000060272
A8HAL1	ENSDART00000085645
A8HAL1	ENSDART00000192112
A8K0Z3	ENST00000442898
A8K0Z3	ENST00000696149
A8K2U0	ENST00000299698
A8K4G0	ENST00000392621
A8K4G0	ENST00000709208
A8K4G0	ENST00000718280
A8K7I4	ENST00000234701
A8K7I4	ENST00000394711
A8K830	ENST00000610738
A8K8P3	ENST00000400288
A8K8V0	ENST00000395216
A8MPY1	ENST00000472788
A8MQ03	ENST00000650725
A8MQ27	ENST00000369800
A8MT69	ENST00000392359
A8MTA8	ENST00000399742
A8MTJ3	ENST00000398291
A8MTJ6	ENST00000428390
A8MTQ0	ENST00000398468
A8MTZ0	ENST00000448814
A8MTZ0	ENST00000605742
A8MTZ0	ENST00000652043
A8MU46	ENST00000527972
A8MUP2	ENST00000532971
A8MV65	ENST00000398399
A8MVW5	ENST00000394468
A8MW92	ENST00000395386
A8MW92	ENST00000622263
A8MW95	ENST00000419583
A8MW99	ENST00000602452
A8MW99	ENST00000649759
A8MW99	ENST00000684080
A8MXD5	ENST00000399770
A8MXV4	ENST00000397061
A8MYU2	ENST00000399881
A8MZ59	ENST00000638280
A8MZ59	ENST00000640845
A8T666	ENSMMUT00000091051
A8T695	ENSSBOT00000043975
A8TX70	ENST00000312481
A8VU90	ENSMUST00000119976
A8WGA0	ENSDART00000144335
A8WGB1	ENSDART00000127963
A8WGP3	ENSDART00000103741
A8WIP6	ENSDART00000140098
A9C3R8	ENSDART00000076600
A9C3R9	ENSDART00000076542
A9CB25	ENSPANT00000019446
A9CB27	ENSPANT00000001956
A9CB42	ENSPANT00000008987
A9CMA6	ENSRNOT00055021878
A9CMA6	ENSRNOT00060010174
A9CMA6	ENSRNOT00065015526
A9JRL3	ENSXETT00000061259
A9JTG5	ENSDART00000083719
A9Q751	ENSMUST00000037840
A9Q751	ENSMUST00000174370
A9QM74	ENST00000327442
A9QM74	ENST00000640158
A9QM74	ENST00000681060
A9QT41	ENSSSCT00000048167
A9QT41	ENSSSCT00015037010
A9QT41	ENSSSCT00025017296
A9QT41	ENSSSCT00030095898
A9QT41	ENSSSCT00035059651
A9QT41	ENSSSCT00040068051
A9QT41	ENSSSCT00045064285
A9QT41	ENSSSCT00050058363
A9QT41	ENSSSCT00055014307
A9QT41	ENSSSCT00060011074
A9QT41	ENSSSCT00065008059
A9RA84	ENSPANT00000005593
A9UHW6	ENST00000325102
A9UHW6	ENST00000618645
A9ULC7	ENSXETT00000047164
A9ULR9	ENSDART00000065807
A9X1D0	ENSPANT00000008416
B0BF33	ENSDART00000035899
B0BM36	ENSXETT00000105282
B0BN28	ENSRNOT00055016943
B0BN28	ENSRNOT00060015781
B0BN28	ENSRNOT00065038671
B0BND0	ENSRNOT00000111159
B0BND0	ENSRNOT00055019686
B0BND0	ENSRNOT00060014467
B0BND0	ENSRNOT00065024987
B0BNF9	ENSRNOT00000006330
B0BNK7	ENSRNOT00000028275
B0BNK7	ENSRNOT00055053586
B0BNK7	ENSRNOT00060050814
B0BNK7	ENSRNOT00065053964
B0BNM1	ENSRNOT00000025986
B0BNM1	ENSRNOT00055040478
B0BNM1	ENSRNOT00060047051
B0BNM1	ENSRNOT00065052402
B0I1T2	ENST00000258787
B0K011	ENSRNOT00000005666
B0K019	ENSRNOT00055027996
B0K019	ENSRNOT00060006111
B0K019	ENSRNOT00065006859
B0KW95	ENSCJAT00000040785
B0LPN4	ENSRNOT00000158171
B0LSW3	ENSFCAT00000041779
B0LSW3	ENSFCTT00005086508
B0LT89	ENSRNOT00000118392
B0LT89	ENSRNOT00055004685
B0LT89	ENSRNOT00060013997
B0S5G3	ENSDART00000085675
B0S6J3	ENSDART00000045391
B0S6J3	ENSDART00000190095
B0S6T2	ENSDART00000100622
B0V1P1	ENSDART00000019555
B0V2N1	ENSMUST00000067538
B0YJ81	ENST00000361271
B1A8Z2	ENSOART00000013190
B1AK53	ENST00000645284
B1AQ75	ENSMUST00000107416
B1AQJ2	ENSMUST00000092382
B1AQJ2	ENSMUST00000106296
B1ARD8	ENSMUST00000038141
B1ARD8	ENSMUST00000092838
B1AS29	ENSMUST00000030676
B1AUE5	ENSMUST00000103180
B1AUH1	ENSMUST00000030741
B1AVY7	ENSMUST00000043589
B1AWL2	ENSMUST00000098070
B1AWN4	ENSMUST00000077659
B1AWN6	ENSMUST00000028377
B1AWN6	ENSMUST00000100067
B1AXD8	ENSMUST00000084299
B1AXV0	ENSMUST00000053681
B1AY10	ENSMUST00000098143
B1AY15	ENSMUST00000095755
B1AYL1	ENSMUST00000042792
B1AZ99	ENSMUST00000097830
B1AZI6	ENSMUST00000047037
B1AZP2	ENSMUST00000169464
B1B0V2	ENSMUST00000117544
B1H134	ENSXETT00000019062
B1H134	ENSXETT00000112939
B1H134	ENSXETT00000115954
B1H234	ENSRNOT00000006454
B1H234	ENSRNOT00000115709
B1H234	ENSRNOT00055040341
B1H234	ENSRNOT00055040344
B1H234	ENSRNOT00060003484
B1H234	ENSRNOT00060003486
B1H234	ENSRNOT00065050321
B1H234	ENSRNOT00065050331
B1H278	ENSRNOT00000047268
B1H278	ENSRNOT00055051810
B1H278	ENSRNOT00060053923
B1H278	ENSRNOT00065013114
B1H2N3	ENSXETT00000016304
B1H3E1	ENSXETT00000109106
B1PRL5	ENSRNOT00000010561
B1PRL5	ENSRNOT00055035794
B1PRL5	ENSRNOT00060008748
B1PRL5	ENSRNOT00065017421
B1Q005	ENSRNOT00000042003
B1WBP0	ENSRNOT00000065168
B1WBP0	ENSRNOT00055039453
B1WBP0	ENSRNOT00060003630
B1WBP0	ENSRNOT00065025850
B1WC61	ENSRNOT00000089353
B1WC68	ENSRNOT00000004224
B1WC68	ENSRNOT00055052640
B1WC68	ENSRNOT00060044247
B1WC68	ENSRNOT00065027969
B2DD29	ENSRNOT00000097053
B2DD29	ENSRNOT00055024792
B2DD29	ENSRNOT00060046487
B2DD29	ENSRNOT00065055718
B2GUT4	ENSXETT00000042046
B2GUV7	ENSRNOT00000114110
B2GUV7	ENSRNOT00065047461
B2GUZ1	ENSRNOT00000083046
B2GUZ1	ENSRNOT00055023041
B2GUZ1	ENSRNOT00060042387
B2GUZ1	ENSRNOT00065010237
B2GV06	ENSRNOT00000107045
B2GV06	ENSRNOT00055010297
B2GV06	ENSRNOT00060024375
B2GV06	ENSRNOT00065036753
B2GV24	ENSRNOT00000089522
B2GV46	ENSRNOT00055055996
B2GV46	ENSRNOT00060055361
B2GV46	ENSRNOT00065057417
B2GV50	ENSRNOT00000073025
B2GV50	ENSRNOT00055024357
B2GV50	ENSRNOT00060033789
B2GV50	ENSRNOT00065023553
B2GV72	ENSRNOT00000002310
B2GV87	ENSRNOT00000098076
B2KF05	ENSMUST00000004985
B2KI64	ENSRFET00010035587
B2RPK0	ENST00000522557
B2RPY5	ENSMUST00000178700
B2RQC2	ENSMUST00000053287
B2RQC6	ENSMUST00000013773
B2RQL2	ENSMUST00000133371
B2RQR8	ENSMUST00000003898
B2RR83	ENSMUST00000037763
B2RRD7	ENSMUST00000113122
B2RRE7	ENSMUST00000173078
B2RS91	ENSMUST00000023363
B2RSH2	ENSMUST00000074694
B2RTY4	ENST00000356056
B2RU80	ENSMUST00000092167
B2RUJ5	ENSMUST00000025830
B2RUP2	ENSMUST00000106450
B2RUP2	ENSMUST00000106451
B2RUR8	ENSMUST00000035519
B2RUR8	ENSMUST00000090785
B2RUR8	ENSMUST00000098849
B2RUY7	ENST00000312504
B2RUZ4	ENST00000444870
B2RUZ4	ENST00000642557
B2RVI8	ENSMUST00000076576
B2RVY9	ENSMUST00000114765
B2RW38	ENSMUST00000066308
B2RWS6	ENSMUST00000068387
B2RX12	ENSMUST00000178136
B2RX14	ENSMUST00000043368
B2RXA7	ENSMUST00000073391
B2RXE2	ENSMUST00000073149
B2RXF5	ENST00000342537
B2RXF5	ENST00000555360
B2RXH2	ENST00000450979
B2RXS4	ENSMUST00000060808
B2RXS4	ENSMUST00000109331
B2RXV4	ENSMUST00000085635
B2RXZ1	ENSMUST00000163394
B2RY04	ENSMUST00000039135
B2RY50	ENSMUST00000081275
B2RY50	ENSMUST00000234788
B2RY71	ENSMUST00000160285
B2RYF7	ENSRNOT00055032822
B2RYG6	ENSRNOT00000028752
B2RYG6	ENSRNOT00055039466
B2RYG6	ENSRNOT00060057122
B2RYG6	ENSRNOT00065053099
B2RYM5	ENSRNOT00000071068
B2RYM5	ENSRNOT00000127736
B2RYM5	ENSRNOT00000147895
B2RYM5	ENSRNOT00055028197
B2RYM5	ENSRNOT00060045378
B2RYM5	ENSRNOT00065023702
B2RYN2	ENSRNOT00000068764
B2RYN2	ENSRNOT00055035364
B2RYN2	ENSRNOT00060030027
B2RYN2	ENSRNOT00065009766
B2RYN7	ENSRNOT00000105595
B2RZ55	ENSRNOT00000054951
B2RZ55	ENSRNOT00055052956
B2RZ55	ENSRNOT00060036868
B2RZ55	ENSRNOT00065006154
B3DIG4	ENSDART00000031761
B3DIV9	ENSDART00000057022
B3DJT0	ENSDART00000124545
B3DLA6	ENSXETT00000096069
B3G515	ENSDART00000076007
B3G515	ENSDART00000189772
B3GSH5	ENSRNOT00000001791
B3GSH5	ENSRNOT00055018324
B3GSH5	ENSRNOT00060049677
B3GSH5	ENSRNOT00065000134
B3KU38	ENST00000485419
B3Y614	ENSPPAT00000029196
B3Y615	ENSGGOT00000003080
B4F6I3	ENSXETT00000037399
B4F6I5	ENSXETT00000038311
B4F753	ENSXETT00000089642
B4F753	ENSXETT00000104969
B4F769	ENSRNOT00000022459
B4F769	ENSRNOT00065013466
B4F779	ENSRNOT00000010986
B4F779	ENSRNOT00055037677
B4F779	ENSRNOT00060050153
B4F779	ENSRNOT00065036392
B4F7B7	ENSRNOT00055041871
B4F7B7	ENSRNOT00060053413
B4F7B7	ENSRNOT00065041204
B4F7E7	ENSRNOT00000092157
B4F7E7	ENSRNOT00055031707
B4F7E7	ENSRNOT00060048195
B4F7E7	ENSRNOT00065030283
B5D5N9	ENSRNOT00000015127
B5D5N9	ENSRNOT00055019542
B5D5N9	ENSRNOT00060011714
B5D5N9	ENSRNOT00065004074
B5DE31	ENSDART00000110512
B5DE31	ENSDART00000163922
B5DEH0	ENSRNOT00000006554
B5DF45	ENSRNOT00000006148
B5DF45	ENSRNOT00055000231
B5DF45	ENSRNOT00060004720
B5DF45	ENSRNOT00065027677
B5DF51	ENSRNOT00000108706
B5DF51	ENSRNOT00055047887
B5DF51	ENSRNOT00060039516
B5DF51	ENSRNOT00065048902
B5DF89	ENSRNOT00000097044
B5DF89	ENSRNOT00055011235
B5DF89	ENSRNOT00060012234
B5DF89	ENSRNOT00065031188
B5DF91	ENSRNOT00000001415
B5DF91	ENSRNOT00055006628
B5DF91	ENSRNOT00060004044
B5DF91	ENSRNOT00065008750
B5DF94	ENSRNOT00055025023
B5DF94	ENSRNOT00060034112
B5DF94	ENSRNOT00065009528
B5DFG1	ENSRNOT00000083474
B5DFG1	ENSRNOT00055038158
B5DFG1	ENSRNOT00060055185
B5DFG1	ENSRNOT00065044396
B5DFI8	ENSRNOT00000022977
B5DFI8	ENSRNOT00055024439
B5DFI8	ENSRNOT00060045303
B5DFI8	ENSRNOT00065055518
B5FYQ0	ENSTGUT00000034756
B5FZY7	ENSTGUT00000002224
B5KM66	ENSMUST00000109314
B5KM66	ENSMUST00000167959
B5SY89	ENSBIXT00000025998
B5SY89	ENSBIXT00005000650
B5TVM2	ENSMUST00000111416
B5X0E4	ENSMUST00000035515
B5X8M4	ENSSSAT00020198440
B6A8C7	ENST00000432826
B6A8R8	ENSMUST00000203821
B6CJY4	ENSCATT00000037104
B6CJY5	ENSMMUT00000025667
B6CVD7	ENSSSCT00015055699
B6CVD7	ENSSSCT00040027162
B6CVD7	ENSSSCT00060047212
B6CVD7	ENSSSCT00070061633
B6ULW4	ENSPANT00000068787
B6ULW6	ENSPANT00000006616
B6ZK76	ENSDART00000089206
B7U540	ENST00000567955
B7ZAQ6	ENST00000313835
B7ZC96	ENSDART00000143200
B8A4F0	ENSDART00000134630
B8A4W9	ENSDART00000129314
B8A5S6	ENSDART00000145944
B8JK39	ENSMUST00000044165
B8JLQ9	ENSDART00000109756
B8K1W2	ENSCAFT00030042019
B8K1W2	ENSCAFT00805027499
B8K1W2	ENSCAFT00845036706
B8Q0B2	ENSSSCT00065059824
B8XY56	ENSDART00000128675
B8XY56	ENSDART00000161443
B8XY56	ENSDART00000164789
B8XY56	ENSDART00000168608
B8XY56	ENSDART00000178997
B8ZXI1	ENSMUST00000239112
B9EHT4	ENSMUST00000014065
B9EJ57	ENSMUST00000177258
B9EJ80	ENSMUST00000099274
B9EJ86	ENSMUST00000105275
B9EJA2	ENSMUST00000090601
B9EJV3	ENSMUST00000048977
B9EKI3	ENSMUST00000095664
B9EKR1	ENSMUST00000090568
C0H9B6	ENSSSAT00070047250
C0HKE1	ENSMUST00000070124
C0HKE1	ENSMUST00000078369
C0HKE1	ENSMUST00000081342
C0HKE1	ENSMUST00000090776
C0HKE1	ENSMUST00000091741
C0HKE1	ENSMUST00000091745
C0HKE1	ENSMUST00000091751
C0HKE1	ENSMUST00000102969
C0HKE1	ENSMUST00000171127
C0HKE2	ENSMUST00000070124
C0HKE2	ENSMUST00000078369
C0HKE2	ENSMUST00000081342
C0HKE2	ENSMUST00000090776
C0HKE2	ENSMUST00000091741
C0HKE2	ENSMUST00000091745
C0HKE2	ENSMUST00000091751
C0HKE2	ENSMUST00000102969
C0HKE2	ENSMUST00000171127
C0HKE3	ENSMUST00000070124
C0HKE3	ENSMUST00000078369
C0HKE3	ENSMUST00000081342
C0HKE3	ENSMUST00000090776
C0HKE3	ENSMUST00000091741
C0HKE3	ENSMUST00000091745
C0HKE3	ENSMUST00000091751
C0HKE3	ENSMUST00000102969
C0HKE3	ENSMUST00000171127
C0HKE4	ENSMUST00000070124
C0HKE4	ENSMUST00000078369
C0HKE4	ENSMUST00000081342
C0HKE4	ENSMUST00000090776
C0HKE4	ENSMUST00000091741
C0HKE4	ENSMUST00000091745
C0HKE4	ENSMUST00000091751
C0HKE4	ENSMUST00000102969
C0HKE4	ENSMUST00000171127
C0HKE5	ENSMUST00000070124
C0HKE5	ENSMUST00000078369
C0HKE5	ENSMUST00000081342
C0HKE5	ENSMUST00000090776
C0HKE5	ENSMUST00000091741
C0HKE5	ENSMUST00000091745
C0HKE5	ENSMUST00000091751
C0HKE5	ENSMUST00000102969
C0HKE5	ENSMUST00000171127
C0HKE6	ENSMUST00000070124
C0HKE6	ENSMUST00000078369
C0HKE6	ENSMUST00000081342
C0HKE6	ENSMUST00000090776
C0HKE6	ENSMUST00000091741
C0HKE6	ENSMUST00000091745
C0HKE6	ENSMUST00000091751
C0HKE6	ENSMUST00000102969
C0HKE6	ENSMUST00000171127
C0HKE7	ENSMUST00000070124
C0HKE7	ENSMUST00000078369
C0HKE7	ENSMUST00000081342
C0HKE7	ENSMUST00000090776
C0HKE7	ENSMUST00000091741
C0HKE7	ENSMUST00000091745
C0HKE7	ENSMUST00000091751
C0HKE7	ENSMUST00000102969
C0HKE7	ENSMUST00000171127
C0HKE8	ENSMUST00000070124
C0HKE8	ENSMUST00000078369
C0HKE8	ENSMUST00000081342
C0HKE8	ENSMUST00000090776
C0HKE8	ENSMUST00000091741
C0HKE8	ENSMUST00000091745
C0HKE8	ENSMUST00000091751
C0HKE8	ENSMUST00000102969
C0HKE8	ENSMUST00000171127
C0HKE9	ENSMUST00000070124
C0HKE9	ENSMUST00000078369
C0HKE9	ENSMUST00000081342
C0HKE9	ENSMUST00000090776
C0HKE9	ENSMUST00000091741
C0HKE9	ENSMUST00000091745
C0HKE9	ENSMUST00000091751
C0HKE9	ENSMUST00000102969
C0HKE9	ENSMUST00000171127
C0LLJ0	ENSMUST00000110672
C0LLJ0	ENSMUST00000116454
C3VD30	ENSMUST00000118769
C3VPR6	ENSMUST00000053085
C3VPR6	ENSMUST00000211816
C4P6S0	ENSMUST00000165493
C5HGF3	ENSSSCT00000061642
C5HGF3	ENSSSCT00005030335
C5HGF3	ENSSSCT00015034596
C5HGF3	ENSSSCT00025042450
C5HGF3	ENSSSCT00030007371
C5HGF3	ENSSSCT00035053422
C5HGF3	ENSSSCT00040053500
C5HGF3	ENSSSCT00045042867
C5HGF3	ENSSSCT00050067556
C5HGF3	ENSSSCT00055016611
C5HGF3	ENSSSCT00060095236
C5HGF3	ENSSSCT00065073189
C5HGF3	ENSSSCT00070049098
C5HGF3	ENSSSCT00085054741
C6K2K4	ENSRNOT00000021739
C6K2K4	ENSRNOT00055034329
C6K2K4	ENSRNOT00060026106
C6K2K4	ENSRNOT00065017214
C6KI89	ENSMUST00000061193
C6KI89	ENSMUST00000209126
C8YUV0	ENSMFAT00000004151
C9JE40	ENST00000434130
C9JE40	ENST00000682850
C9JLW8	ENST00000455127
C9JLW8	ENST00000538396
C9JLW8	ENST00000574190
C9JLW8	ENST00000576730
C9JLW8	ENST00000672201
C9JLW8	ENST00000672501
C9JLW8	ENST00000673154
C9JLW8	ENST00000673369
C9JR72	ENST00000432196
C9JRZ8	ENST00000652743
D0G895	ENSMUST00000190995
D0Q0Y7	ENSRNOT00000094141
